/0000/000/Desto0023/1509393498/SY00/Sinal;-64.00
/0000/000/Desto0023/1509393498/SY01/Bateria;4.35
/0000/000/Desto0023/1509393498/SE03/Temperatura;27.50
/0000/000/Desto0023/1509393498/SE05/Luminosidade;0.00
/0000/000/Desto0023/1509393519/SE05/Luminosidade;16.67
/0000/000/Desto0023/1509393522/SY00/Sinal;-60.00
/0000/000/Desto0023/1509393522/SY01/Bateria;4.35
/0000/000/Desto0023/1509393524/SE05/Luminosidade;16.67
/0000/000/Desto0023/1509393528/SE03/Temperatura;27.56
/0000/000/Desto0023/1509393528/SE05/Luminosidade;16.67
/0000/000/Desto0023/1509393533/SY00/Sinal;-61.00
/0000/000/Desto0023/1509393533/SY01/Bateria;4.35
/0000/000/Desto0023/1509393535/SE05/Luminosidade;16.67
/0000/000/Desto0023/1509393540/SE05/Luminosidade;13.33
/0000/000/Desto0023/1509393554/SY00/Sinal;-63.00
/0000/000/Desto0023/1509393554/SY01/Bateria;4.35
/0000/000/Desto0023/1509393554/SE03/Temperatura;27.56
/0000/000/Desto0023/1509393554/SE05/Luminosidade;13.33
/0000/000/Desto0023/1509393560/SE05/Luminosidade;13.33
/0000/000/Desto0023/1509393564/SY00/Sinal;-57.00
/0000/000/Desto0023/1509393564/SY01/Bateria;4.35
/0000/000/Desto0023/1509393566/SE05/Luminosidade;13.33
/0000/000/Desto0023/1509393569/SE03/Temperatura;27.56
/0000/000/Desto0023/1509393571/SE05/Luminosidade;13.33
/0000/000/Desto0023/1509393574/SY00/Sinal;-56.00
/0000/000/Desto0023/1509393574/SY01/Bateria;4.35
/0000/000/Desto0023/1509393576/SE05/Luminosidade;16.67
/0000/000/Desto0023/1509393581/SE05/Luminosidade;10.00
/0000/000/Desto0023/1509393583/SY00/Sinal;-68.00
/0000/000/Desto0023/1509393583/SY01/Bateria;4.35
/0000/000/Desto0023/1509393583/SE03/Temperatura;27.81
/0000/000/Desto0023/1509393583/SE05/Luminosidade;13.33
/0000/000/Desto0023/1509393681/SY00/Sinal;-59.00
/0000/000/Desto0023/1509393681/SY01/Bateria;4.35
/0000/000/Desto0023/1509393681/SE03/Temperatura;27.56
/0000/000/Desto0023/1509393681/SE05/Luminosidade;13.33
/0000/000/Desto0023/1509393742/SY00/Sinal;31.00
/0000/000/Desto0023/1509393742/SY01/Bateria;4.35
/0000/000/Desto0023/1509393742/SE03/Temperatura;27.50
/0000/000/Desto0023/1509393742/SE05/Luminosidade;13.33
/0000/000/Desto0023/1509393803/SY00/Sinal;31.00
/0000/000/Desto0023/1509393803/SY01/Bateria;4.35
/0000/000/Desto0023/1509393803/SE03/Temperatura;27.56
/0000/000/Desto0023/1509393803/SE05/Luminosidade;13.33
/0000/000/Desto0023/1509393819/SY00/Sinal;31.00
/0000/000/Desto0023/1509393819/SY01/Bateria;4.35
/0000/000/Desto0023/1509393819/SE03/Temperatura;27.62
/0000/000/Desto0023/1509393819/SE05/Luminosidade;13.33
/0000/000/Desto0023/7210/SY00/Sinal;-60.00
/0000/000/Desto0023/7210/SY01/Bateria;0.00
/0000/000/Desto0023/1509396160/SY00/Sinal;-60.00
/0000/000/Desto0023/1509396160/SY01/Bateria;0.00
/0000/000/Desto0023/1509396170/SY00/Sinal;-60.00
/0000/000/Desto0023/1509396170/SY01/Bateria;0.00
/0000/000/Desto0023/1509396180/SY00/Sinal;-59.00
/0000/000/Desto0023/1509396180/SY01/Bateria;0.00
/0000/000/Desto0023/1509396192/SY00/Sinal;-59.00
/0000/000/Desto0023/1509396192/SY01/Bateria;0.00
/0000/000/Desto0023/1509396202/SY00/Sinal;-61.00
/0000/000/Desto0023/1509396202/SY01/Bateria;0.00
/0000/000/Desto0023/1509396209/SY00/Sinal;-59.00
/0000/000/Desto0023/1509396209/SY01/Bateria;0.01
/0000/000/Desto0023/1509396211/SY00/Sinal;-64.00
/0000/000/Desto0023/1509396211/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-58.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-57.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-60.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7208/SY00/Sinal;-58.00
/0000/000/Desto0023/7208/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-59.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-57.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-58.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-58.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-56.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-56.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-59.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-60.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7201/SY00/Sinal;-63.00
/0000/000/Desto0023/7201/SY01/Bateria;0.00
/0000/000/Desto0023/7210/SY00/Sinal;-64.00
/0000/000/Desto0023/7210/SY01/Bateria;4.35
/0000/000/Desto0023/7208/SY00/Sinal;-58.00
/0000/000/Desto0023/7208/SY01/Bateria;4.35
/0000/000/Desto0023/1509397224/SY00/Sinal;-58.00
/0000/000/Desto0023/1509397225/SY01/Bateria;4.35
/0000/000/Desto0023/1509397234/SY00/Sinal;-58.00
/0000/000/Desto0023/1509397235/SY01/Bateria;4.35
/0000/000/Desto0023/1509397244/SY00/Sinal;-60.00
/0000/000/Desto0023/1509397245/SY01/Bateria;4.35
/0000/000/Desto0023/1509397254/SY00/Sinal;-59.00
/0000/000/Desto0023/1509397256/SY01/Bateria;4.35
/0000/000/Desto0023/1509397264/SY00/Sinal;-59.00
/0000/000/Desto0023/1509397266/SY01/Bateria;4.35
/0000/000/Desto0023/1509397275/SY00/Sinal;-61.00
/0000/000/Desto0023/1509397277/SY01/Bateria;4.35
/0000/000/Desto0023/1509397285/SY00/Sinal;-61.00
/0000/000/Desto0023/1509397287/SY01/Bateria;4.35
/0000/000/Desto0023/1509397296/SY00/Sinal;-61.00
/0000/000/Desto0023/1509397298/SY01/Bateria;4.35
/0000/000/Desto0023/1509397299/SE00/Temperatura;27.53
/0000/000/Desto0023/1509397299/SE00/Umidade;58.00
/0000/000/Desto0023/1509397299/SE00/Pressao;1000.97
/0000/000/Desto0023/1509397307/SY00/Sinal;-59.00
/0000/000/Desto0023/1509397308/SY01/Bateria;4.35
/0000/000/Desto0023/1509397317/SY00/Sinal;-60.00
/0000/000/Desto0023/1509397319/SY01/Bateria;4.35
/0000/000/Desto0023/1509397319/SE00/Temperatura;27.57
/0000/000/Desto0023/1509397319/SE00/Umidade;58.29
/0000/000/Desto0023/1509397319/SE00/Pressao;1000.97
/0000/000/Desto0023/1509397327/SY00/Sinal;-61.00
/0000/000/Desto0023/1509397329/SY01/Bateria;4.35
/0000/000/Desto0023/1509397337/SY00/Sinal;-59.00
/0000/000/Desto0023/1509397339/SY01/Bateria;4.35
/0000/000/Desto0023/1509397339/SE00/Temperatura;27.61
/0000/000/Desto0023/1509397339/SE00/Umidade;56.62
/0000/000/Desto0023/1509397339/SE00/Pressao;1000.93
/0000/000/Desto0023/1509397347/SY00/Sinal;-59.00
/0000/000/Desto0023/1509397349/SY01/Bateria;4.35
/0000/000/Desto0023/1509397357/SY00/Sinal;-60.00
/0000/000/Desto0023/1509397359/SY01/Bateria;4.35
/0000/000/Desto0023/1509397361/SE00/Temperatura;27.65
/0000/000/Desto0023/1509397361/SE00/Umidade;56.50
/0000/000/Desto0023/1509397361/SE00/Pressao;1000.96
/0000/000/Desto0023/1509397367/SY00/Sinal;-65.00
/0000/000/Desto0023/1509397370/SY01/Bateria;4.35
/0000/000/Desto0023/1509397378/SY00/Sinal;-62.00
/0000/000/Desto0023/1509397381/SY01/Bateria;4.35
/0000/000/Desto0023/1509397381/SE00/Temperatura;27.70
